Id,Date,Time,TotalIntensity,AverageIntensity
8583815059,4/22/2016,3:00 AM,0,0.00
8583815059,4/22/2016,4:00 AM,0,0.00
8583815059,4/22/2016,5:00 AM,0,0.00
8583815059,4/22/2016,6:00 AM,0,0.00
8583815059,4/22/2016,7:00 AM,0,0.00
8583815059,4/22/2016,8:00 AM,0,0.00
8583815059,4/22/2016,9:00 AM,7,0.12
8583815059,4/22/2016,10:00 AM,18,0.30
8583815059,4/22/2016,11:00 AM,46,0.77
8583815059,4/22/2016,12:00 PM,61,1.02
8583815059,4/22/2016,1:00 PM,84,1.40
8583815059,4/22/2016,2:00 PM,25,0.42
8583815059,4/22/2016,3:00 PM,2,0.03
8583815059,4/22/2016,4:00 PM,15,0.25
8583815059,4/22/2016,5:00 PM,16,0.27
8583815059,4/22/2016,6:00 PM,17,0.28
8583815059,4/22/2016,7:00 PM,12,0.20
8583815059,4/22/2016,8:00 PM,2,0.03
8583815059,4/22/2016,9:00 PM,5,0.08
8583815059,4/22/2016,10:00 PM,4,0.07
8583815059,4/22/2016,11:00 PM,11,0.18
8583815059,4/23/2016,12:00 AM,0,0.00
8583815059,4/23/2016,1:00 AM,0,0.00
8583815059,4/23/2016,2:00 AM,0,0.00
8583815059,4/23/2016,3:00 AM,0,0.00
8583815059,4/23/2016,4:00 AM,0,0.00
8583815059,4/23/2016,5:00 AM,0,0.00
8583815059,4/23/2016,6:00 AM,0,0.00
8583815059,4/23/2016,7:00 AM,0,0.00
8583815059,4/23/2016,8:00 AM,0,0.00
8583815059,4/23/2016,9:00 AM,13,0.22
8583815059,4/23/2016,10:00 AM,84,1.40
8583815059,4/23/2016,11:00 AM,63,1.05
8583815059,4/23/2016,12:00 PM,46,0.77
8583815059,4/23/2016,1:00 PM,23,0.38
8583815059,4/23/2016,2:00 PM,11,0.18
8583815059,4/23/2016,3:00 PM,16,0.27
8583815059,4/23/2016,4:00 PM,22,0.37
8583815059,4/23/2016,5:00 PM,5,0.08
8583815059,4/23/2016,6:00 PM,10,0.17
8583815059,4/23/2016,7:00 PM,20,0.33
8583815059,4/23/2016,8:00 PM,20,0.33
8583815059,4/23/2016,9:00 PM,3,0.05
8583815059,4/23/2016,10:00 PM,6,0.10
8583815059,4/23/2016,11:00 PM,5,0.08
8583815059,4/24/2016,12:00 AM,15,0.25
8583815059,4/24/2016,1:00 AM,0,0.00
8583815059,4/24/2016,2:00 AM,0,0.00
8583815059,4/24/2016,3:00 AM,0,0.00
8583815059,4/24/2016,4:00 AM,0,0.00
8583815059,4/24/2016,5:00 AM,0,0.00
8583815059,4/24/2016,6:00 AM,0,0.00
8583815059,4/24/2016,7:00 AM,0,0.00
8583815059,4/24/2016,8:00 AM,0,0.00
8583815059,4/24/2016,9:00 AM,0,0.00
8583815059,4/24/2016,10:00 AM,7,0.12
8583815059,4/24/2016,11:00 AM,4,0.07
8583815059,4/24/2016,12:00 PM,5,0.08
8583815059,4/24/2016,1:00 PM,23,0.38
8583815059,4/24/2016,2:00 PM,52,0.87
8583815059,4/24/2016,3:00 PM,69,1.15
8583815059,4/24/2016,4:00 PM,52,0.87
8583815059,4/24/2016,5:00 PM,39,0.65
8583815059,4/24/2016,6:00 PM,2,0.03
8583815059,4/24/2016,7:00 PM,17,0.28
8583815059,4/24/2016,8:00 PM,1,0.02
8583815059,4/24/2016,9:00 PM,3,0.05
8583815059,4/24/2016,10:00 PM,4,0.07
8583815059,4/24/2016,11:00 PM,7,0.12
8583815059,4/25/2016,12:00 AM,0,0.00
8583815059,4/25/2016,1:00 AM,0,0.00
8583815059,4/25/2016,2:00 AM,0,0.00
8583815059,4/25/2016,3:00 AM,0,0.00
8583815059,4/25/2016,4:00 AM,0,0.00
8583815059,4/25/2016,5:00 AM,0,0.00
8583815059,4/25/2016,6:00 AM,0,0.00
8583815059,4/25/2016,7:00 AM,0,0.00
8583815059,4/25/2016,8:00 AM,0,0.00
8583815059,4/25/2016,9:00 AM,32,0.53
8583815059,4/25/2016,10:00 AM,48,0.80
8583815059,4/25/2016,11:00 AM,10,0.17
8583815059,4/25/2016,12:00 PM,8,0.13
8583815059,4/25/2016,1:00 PM,11,0.18
8583815059,4/25/2016,2:00 PM,0,0.00
8583815059,4/25/2016,3:00 PM,21,0.35
8583815059,4/25/2016,4:00 PM,20,0.33
8583815059,4/25/2016,5:00 PM,3,0.05
8583815059,4/25/2016,6:00 PM,2,0.03
8583815059,4/25/2016,7:00 PM,5,0.08
8583815059,4/25/2016,8:00 PM,10,0.17
8583815059,4/25/2016,9:00 PM,3,0.05
8583815059,4/25/2016,10:00 PM,7,0.12
8583815059,4/25/2016,11:00 PM,8,0.13
8583815059,4/26/2016,12:00 AM,0,0.00
8583815059,4/26/2016,1:00 AM,0,0.00
8583815059,4/26/2016,2:00 AM,0,0.00
8583815059,4/26/2016,3:00 AM,0,0.00
8583815059,4/26/2016,4:00 AM,0,0.00
8583815059,4/26/2016,5:00 AM,0,0.00
8583815059,4/26/2016,6:00 AM,0,0.00
8583815059,4/26/2016,7:00 AM,0,0.00
8583815059,4/26/2016,8:00 AM,0,0.00
8583815059,4/26/2016,9:00 AM,3,0.05
8583815059,4/26/2016,10:00 AM,20,0.33
8583815059,4/26/2016,11:00 AM,52,0.87
8583815059,4/26/2016,12:00 PM,55,0.92
8583815059,4/26/2016,1:00 PM,27,0.45
8583815059,4/26/2016,2:00 PM,35,0.58
8583815059,4/26/2016,3:00 PM,100,1.67
8583815059,4/26/2016,4:00 PM,41,0.68
8583815059,4/26/2016,5:00 PM,20,0.33
8583815059,4/26/2016,6:00 PM,9,0.15
8583815059,4/26/2016,7:00 PM,23,0.38
8583815059,4/26/2016,8:00 PM,10,0.17
8583815059,4/26/2016,9:00 PM,3,0.05
8583815059,4/26/2016,10:00 PM,1,0.02
8583815059,4/26/2016,11:00 PM,0,0.00
8583815059,4/27/2016,12:00 AM,5,0.08
8583815059,4/27/2016,1:00 AM,0,0.00
8583815059,4/27/2016,2:00 AM,0,0.00
8583815059,4/27/2016,3:00 AM,0,0.00
8583815059,4/27/2016,4:00 AM,0,0.00
8583815059,4/27/2016,5:00 AM,0,0.00
8583815059,4/27/2016,6:00 AM,0,0.00
8583815059,4/27/2016,7:00 AM,0,0.00
8583815059,4/27/2016,8:00 AM,0,0.00
8583815059,4/27/2016,9:00 AM,0,0.00
8583815059,4/27/2016,10:00 AM,2,0.03
8583815059,4/27/2016,11:00 AM,3,0.05
8583815059,4/27/2016,12:00 PM,10,0.17
8583815059,4/27/2016,1:00 PM,64,1.07
8583815059,4/27/2016,2:00 PM,43,0.72
8583815059,4/27/2016,3:00 PM,178,2.97
8583815059,4/27/2016,4:00 PM,32,0.53
8583815059,4/27/2016,5:00 PM,4,0.07
8583815059,4/27/2016,6:00 PM,2,0.03
8583815059,4/27/2016,7:00 PM,4,0.07
8583815059,4/27/2016,8:00 PM,4,0.07
8583815059,4/27/2016,9:00 PM,9,0.15
8583815059,4/27/2016,10:00 PM,3,0.05
8583815059,4/27/2016,11:00 PM,7,0.12
8583815059,4/28/2016,12:00 AM,0,0.00
8583815059,4/28/2016,1:00 AM,0,0.00
8583815059,4/28/2016,2:00 AM,0,0.00
8583815059,4/28/2016,3:00 AM,0,0.00
8583815059,4/28/2016,4:00 AM,0,0.00
8583815059,4/28/2016,5:00 AM,0,0.00
8583815059,4/28/2016,6:00 AM,0,0.00
8583815059,4/28/2016,7:00 AM,0,0.00
8583815059,4/28/2016,8:00 AM,0,0.00
8583815059,4/28/2016,9:00 AM,21,0.35
8583815059,4/28/2016,10:00 AM,2,0.03
8583815059,4/28/2016,11:00 AM,7,0.12
8583815059,4/28/2016,12:00 PM,27,0.45
8583815059,4/28/2016,1:00 PM,59,0.98
8583815059,4/28/2016,2:00 PM,59,0.98
8583815059,4/28/2016,3:00 PM,14,0.23
8583815059,4/28/2016,4:00 PM,12,0.20
8583815059,4/28/2016,5:00 PM,9,0.15
8583815059,4/28/2016,6:00 PM,5,0.08
8583815059,4/28/2016,7:00 PM,11,0.18
8583815059,4/28/2016,8:00 PM,11,0.18
8583815059,4/28/2016,9:00 PM,9,0.15
8583815059,4/28/2016,10:00 PM,5,0.08
8583815059,4/28/2016,11:00 PM,8,0.13
8583815059,4/29/2016,12:00 AM,0,0.00
8583815059,4/29/2016,1:00 AM,0,0.00
8583815059,4/29/2016,2:00 AM,0,0.00
8583815059,4/29/2016,3:00 AM,0,0.00
8583815059,4/29/2016,4:00 AM,0,0.00
8583815059,4/29/2016,5:00 AM,0,0.00
8583815059,4/29/2016,6:00 AM,0,0.00
8583815059,4/29/2016,7:00 AM,8,0.13
8583815059,4/29/2016,8:00 AM,110,1.83
8583815059,4/29/2016,9:00 AM,4,0.07
8583815059,4/29/2016,10:00 AM,14,0.23
8583815059,4/29/2016,11:00 AM,19,0.32
8583815059,4/29/2016,12:00 PM,22,0.37
8583815059,4/29/2016,1:00 PM,65,1.08
8583815059,4/29/2016,2:00 PM,75,1.25
8583815059,4/29/2016,3:00 PM,103,1.72
8583815059,4/29/2016,4:00 PM,43,0.72
8583815059,4/29/2016,5:00 PM,12,0.20
8583815059,4/29/2016,6:00 PM,19,0.32
8583815059,4/29/2016,7:00 PM,7,0.12
8583815059,4/29/2016,8:00 PM,4,0.07
8583815059,4/29/2016,9:00 PM,12,0.20
8583815059,4/29/2016,10:00 PM,10,0.17
8583815059,4/29/2016,11:00 PM,3,0.05
8583815059,4/30/2016,12:00 AM,6,0.10
8583815059,4/30/2016,1:00 AM,0,0.00
8583815059,4/30/2016,2:00 AM,0,0.00
8583815059,4/30/2016,3:00 AM,0,0.00
8583815059,4/30/2016,4:00 AM,0,0.00
8583815059,4/30/2016,5:00 AM,0,0.00
8583815059,4/30/2016,6:00 AM,0,0.00
8583815059,4/30/2016,7:00 AM,0,0.00
8583815059,4/30/2016,8:00 AM,0,0.00
8583815059,4/30/2016,9:00 AM,1,0.02
8583815059,4/30/2016,10:00 AM,21,0.35
8583815059,4/30/2016,11:00 AM,21,0.35
8583815059,4/30/2016,12:00 PM,67,1.12
8583815059,4/30/2016,1:00 PM,59,0.98
8583815059,4/30/2016,2:00 PM,23,0.38
8583815059,4/30/2016,3:00 PM,33,0.55
8583815059,4/30/2016,4:00 PM,21,0.35
8583815059,4/30/2016,5:00 PM,25,0.42
8583815059,4/30/2016,6:00 PM,18,0.30
8583815059,4/30/2016,7:00 PM,13,0.22
8583815059,4/30/2016,8:00 PM,18,0.30
8583815059,4/30/2016,9:00 PM,15,0.25
8583815059,4/30/2016,10:00 PM,20,0.33
8583815059,4/30/2016,11:00 PM,18,0.30
8583815059,5/1/2016,12:00 AM,55,0.92
8583815059,5/1/2016,1:00 AM,6,0.10
8583815059,5/1/2016,2:00 AM,0,0.00
8583815059,5/1/2016,3:00 AM,0,0.00
8583815059,5/1/2016,4:00 AM,0,0.00
8583815059,5/1/2016,5:00 AM,0,0.00
8583815059,5/1/2016,6:00 AM,0,0.00
8583815059,5/1/2016,7:00 AM,0,0.00
8583815059,5/1/2016,8:00 AM,0,0.00
8583815059,5/1/2016,9:00 AM,0,0.00
8583815059,5/1/2016,10:00 AM,21,0.35
8583815059,5/1/2016,11:00 AM,38,0.63
8583815059,5/1/2016,12:00 PM,25,0.42
8583815059,5/1/2016,1:00 PM,0,0.00
8583815059,5/1/2016,2:00 PM,1,0.02
8583815059,5/1/2016,3:00 PM,0,0.00
8583815059,5/1/2016,4:00 PM,5,0.08
8583815059,5/1/2016,5:00 PM,0,0.00
8583815059,5/1/2016,6:00 PM,0,0.00
8583815059,5/1/2016,7:00 PM,0,0.00
8583815059,5/1/2016,8:00 PM,0,0.00
8583815059,5/1/2016,9:00 PM,0,0.00
8583815059,5/1/2016,10:00 PM,0,0.00
8583815059,5/1/2016,11:00 PM,0,0.00
8583815059,5/2/2016,12:00 AM,0,0.00
8583815059,5/2/2016,1:00 AM,0,0.00
8583815059,5/2/2016,2:00 AM,0,0.00
8583815059,5/2/2016,3:00 AM,0,0.00
8583815059,5/2/2016,4:00 AM,0,0.00
8583815059,5/2/2016,5:00 AM,0,0.00
8583815059,5/2/2016,6:00 AM,0,0.00
8583815059,5/2/2016,7:00 AM,0,0.00
8583815059,5/2/2016,8:00 AM,0,0.00
8583815059,5/2/2016,9:00 AM,0,0.00
8583815059,5/2/2016,10:00 AM,0,0.00
8583815059,5/2/2016,11:00 AM,0,0.00
8583815059,5/2/2016,12:00 PM,0,0.00
8583815059,5/2/2016,1:00 PM,0,0.00
8583815059,5/2/2016,2:00 PM,0,0.00
8583815059,5/2/2016,3:00 PM,0,0.00
8583815059,5/2/2016,4:00 PM,0,0.00
8583815059,5/2/2016,5:00 PM,0,0.00
8583815059,5/2/2016,6:00 PM,0,0.00
8583815059,5/2/2016,7:00 PM,0,0.00
8583815059,5/2/2016,8:00 PM,0,0.00
8583815059,5/2/2016,9:00 PM,0,0.00
8583815059,5/2/2016,10:00 PM,0,0.00
8583815059,5/2/2016,11:00 PM,0,0.00
8583815059,5/3/2016,12:00 AM,0,0.00
8583815059,5/3/2016,1:00 AM,0,0.00
8583815059,5/3/2016,2:00 AM,0,0.00
8583815059,5/3/2016,3:00 AM,0,0.00
8583815059,5/3/2016,4:00 AM,0,0.00
8583815059,5/3/2016,5:00 AM,0,0.00
8583815059,5/3/2016,6:00 AM,0,0.00
8583815059,5/3/2016,7:00 AM,0,0.00
8583815059,5/3/2016,8:00 AM,0,0.00
8583815059,5/3/2016,9:00 AM,0,0.00
8583815059,5/3/2016,10:00 AM,0,0.00
8583815059,5/3/2016,11:00 AM,0,0.00
8583815059,5/3/2016,12:00 PM,0,0.00
8583815059,5/3/2016,1:00 PM,0,0.00
8583815059,5/3/2016,2:00 PM,0,0.00
8583815059,5/3/2016,3:00 PM,0,0.00
8583815059,5/3/2016,4:00 PM,0,0.00
8583815059,5/3/2016,5:00 PM,0,0.00
8583815059,5/3/2016,6:00 PM,0,0.00
8583815059,5/3/2016,7:00 PM,0,0.00
8583815059,5/3/2016,8:00 PM,0,0.00
8583815059,5/3/2016,9:00 PM,0,0.00
8583815059,5/3/2016,10:00 PM,0,0.00
8583815059,5/3/2016,11:00 PM,0,0.00
8583815059,5/4/2016,12:00 AM,0,0.00
8583815059,5/4/2016,1:00 AM,0,0.00
8583815059,5/4/2016,2:00 AM,0,0.00
8583815059,5/4/2016,3:00 AM,0,0.00
8583815059,5/4/2016,4:00 AM,0,0.00
8583815059,5/4/2016,5:00 AM,0,0.00
8583815059,5/4/2016,6:00 AM,0,0.00
8583815059,5/4/2016,7:00 AM,0,0.00
8583815059,5/4/2016,8:00 AM,0,0.00
8583815059,5/4/2016,9:00 AM,0,0.00
8583815059,5/4/2016,10:00 AM,0,0.00
8583815059,5/4/2016,11:00 AM,0,0.00
8583815059,5/4/2016,12:00 PM,0,0.00
8583815059,5/4/2016,1:00 PM,0,0.00
8583815059,5/4/2016,2:00 PM,0,0.00
8583815059,5/4/2016,3:00 PM,0,0.00
8583815059,5/4/2016,4:00 PM,0,0.00
8583815059,5/4/2016,5:00 PM,0,0.00
8583815059,5/4/2016,6:00 PM,0,0.00
8583815059,5/4/2016,7:00 PM,0,0.00
8583815059,5/4/2016,8:00 PM,0,0.00
8583815059,5/4/2016,9:00 PM,0,0.00
8583815059,5/4/2016,10:00 PM,0,0.00
8583815059,5/4/2016,11:00 PM,0,0.00
8583815059,5/5/2016,12:00 AM,0,0.00
8583815059,5/5/2016,1:00 AM,0,0.00
8583815059,5/5/2016,2:00 AM,0,0.00
8583815059,5/5/2016,3:00 AM,0,0.00
8583815059,5/5/2016,4:00 AM,0,0.00
8583815059,5/5/2016,5:00 AM,0,0.00
8583815059,5/5/2016,6:00 AM,0,0.00
8583815059,5/5/2016,7:00 AM,0,0.00
8583815059,5/5/2016,8:00 AM,0,0.00
8583815059,5/5/2016,9:00 AM,0,0.00
8583815059,5/5/2016,10:00 AM,0,0.00
8583815059,5/5/2016,11:00 AM,0,0.00
8583815059,5/5/2016,12:00 PM,0,0.00
8583815059,5/5/2016,1:00 PM,0,0.00
8583815059,5/5/2016,2:00 PM,0,0.00
8583815059,5/5/2016,3:00 PM,0,0.00
8583815059,5/5/2016,4:00 PM,0,0.00
8583815059,5/5/2016,5:00 PM,0,0.00
8583815059,5/5/2016,6:00 PM,24,0.40
8583815059,5/5/2016,7:00 PM,12,0.20
8583815059,5/5/2016,8:00 PM,13,0.22
8583815059,5/5/2016,9:00 PM,7,0.12
8583815059,5/5/2016,10:00 PM,11,0.18
8583815059,5/5/2016,11:00 PM,3,0.05
8583815059,5/6/2016,12:00 AM,1,0.02
8583815059,5/6/2016,1:00 AM,0,0.00
8583815059,5/6/2016,2:00 AM,0,0.00
8583815059,5/6/2016,3:00 AM,0,0.00
8583815059,5/6/2016,4:00 AM,0,0.00
8583815059,5/6/2016,5:00 AM,0,0.00
8583815059,5/6/2016,6:00 AM,0,0.00
8583815059,5/6/2016,7:00 AM,0,0.00
8583815059,5/6/2016,8:00 AM,0,0.00
8583815059,5/6/2016,9:00 AM,0,0.00
8583815059,5/6/2016,10:00 AM,5,0.08
8583815059,5/6/2016,11:00 AM,18,0.30
8583815059,5/6/2016,12:00 PM,44,0.73
8583815059,5/6/2016,1:00 PM,55,0.92
8583815059,5/6/2016,2:00 PM,11,0.18
8583815059,5/6/2016,3:00 PM,1,0.02
8583815059,5/6/2016,4:00 PM,1,0.02
8583815059,5/6/2016,5:00 PM,3,0.05
8583815059,5/6/2016,6:00 PM,0,0.00
8583815059,5/6/2016,7:00 PM,30,0.50
8583815059,5/6/2016,8:00 PM,26,0.43
8583815059,5/6/2016,9:00 PM,5,0.08
8583815059,5/6/2016,10:00 PM,9,0.15
8583815059,5/6/2016,11:00 PM,7,0.12
8583815059,5/7/2016,12:00 AM,5,0.08
8583815059,5/7/2016,1:00 AM,0,0.00
8583815059,5/7/2016,2:00 AM,0,0.00
8583815059,5/7/2016,3:00 AM,0,0.00
8583815059,5/7/2016,4:00 AM,0,0.00
8583815059,5/7/2016,5:00 AM,0,0.00
8583815059,5/7/2016,6:00 AM,0,0.00
8583815059,5/7/2016,7:00 AM,0,0.00
8583815059,5/7/2016,8:00 AM,0,0.00
8583815059,5/7/2016,9:00 AM,18,0.30
8583815059,5/7/2016,10:00 AM,10,0.17
8583815059,5/7/2016,11:00 AM,13,0.22
8583815059,5/7/2016,12:00 PM,19,0.32
8583815059,5/7/2016,1:00 PM,20,0.33
8583815059,5/7/2016,2:00 PM,20,0.33
8583815059,5/7/2016,3:00 PM,24,0.40
8583815059,5/7/2016,4:00 PM,6,0.10
8583815059,5/7/2016,5:00 PM,6,0.10
8583815059,5/7/2016,6:00 PM,22,0.37
8583815059,5/7/2016,7:00 PM,26,0.43
8583815059,5/7/2016,8:00 PM,21,0.35
8583815059,5/7/2016,9:00 PM,22,0.37
8583815059,5/7/2016,10:00 PM,9,0.15
8583815059,5/7/2016,11:00 PM,9,0.15
8583815059,5/8/2016,12:00 AM,5,0.08
8583815059,5/8/2016,1:00 AM,8,0.13
8583815059,5/8/2016,2:00 AM,0,0.00
8583815059,5/8/2016,3:00 AM,0,0.00
8583815059,5/8/2016,4:00 AM,0,0.00
8583815059,5/8/2016,5:00 AM,0,0.00
8583815059,5/8/2016,6:00 AM,0,0.00
8583815059,5/8/2016,7:00 AM,0,0.00
8583815059,5/8/2016,8:00 AM,0,0.00
8583815059,5/8/2016,9:00 AM,0,0.00
8583815059,5/8/2016,10:00 AM,6,0.10
8583815059,5/8/2016,11:00 AM,15,0.25
8583815059,5/8/2016,12:00 PM,79,1.32
8583815059,5/8/2016,1:00 PM,83,1.38
8583815059,5/8/2016,2:00 PM,62,1.03
8583815059,5/8/2016,3:00 PM,11,0.18
8583815059,5/8/2016,4:00 PM,2,0.03
8583815059,5/8/2016,5:00 PM,0,0.00
8583815059,5/8/2016,6:00 PM,9,0.15
8583815059,5/8/2016,7:00 PM,38,0.63
8583815059,5/8/2016,8:00 PM,12,0.20
8583815059,5/8/2016,9:00 PM,0,0.00
8583815059,5/8/2016,10:00 PM,1,0.02
8583815059,5/8/2016,11:00 PM,4,0.07
8583815059,5/9/2016,12:00 AM,0,0.00
8583815059,5/9/2016,1:00 AM,0,0.00
8583815059,5/9/2016,2:00 AM,0,0.00
8583815059,5/9/2016,3:00 AM,0,0.00
8583815059,5/9/2016,4:00 AM,0,0.00
8583815059,5/9/2016,5:00 AM,0,0.00
8583815059,5/9/2016,6:00 AM,0,0.00
8583815059,5/9/2016,7:00 AM,0,0.00
8583815059,5/9/2016,8:00 AM,0,0.00
8583815059,5/9/2016,9:00 AM,5,0.08
8583815059,5/9/2016,10:00 AM,0,0.00
8583815059,5/9/2016,11:00 AM,5,0.08
8583815059,5/9/2016,12:00 PM,3,0.05
8583815059,5/9/2016,1:00 PM,0,0.00
8583815059,5/9/2016,2:00 PM,26,0.43
8583815059,5/9/2016,3:00 PM,176,2.93
8583815059,5/9/2016,4:00 PM,31,0.52
8583815059,5/9/2016,5:00 PM,0,0.00
8583815059,5/9/2016,6:00 PM,1,0.02
8583815059,5/9/2016,7:00 PM,28,0.47
8583815059,5/9/2016,8:00 PM,25,0.42
8583815059,5/9/2016,9:00 PM,7,0.12
8583815059,5/9/2016,10:00 PM,8,0.13
8583815059,5/9/2016,11:00 PM,1,0.02
8583815059,5/10/2016,12:00 AM,11,0.18
8583815059,5/10/2016,1:00 AM,0,0.00
8583815059,5/10/2016,2:00 AM,0,0.00
8583815059,5/10/2016,3:00 AM,0,0.00
8583815059,5/10/2016,4:00 AM,0,0.00
8583815059,5/10/2016,5:00 AM,0,0.00
8583815059,5/10/2016,6:00 AM,0,0.00
8583815059,5/10/2016,7:00 AM,0,0.00
8583815059,5/10/2016,8:00 AM,0,0.00
8583815059,5/10/2016,9:00 AM,12,0.20
8583815059,5/10/2016,10:00 AM,12,0.20
8583815059,5/10/2016,11:00 AM,29,0.48
8583815059,5/10/2016,12:00 PM,82,1.37
8583815059,5/10/2016,1:00 PM,73,1.22
8583815059,5/10/2016,2:00 PM,18,0.30
8583815059,5/10/2016,3:00 PM,0,0.00
8583815059,5/10/2016,4:00 PM,3,0.05
8583815059,5/10/2016,5:00 PM,1,0.02
8583815059,5/10/2016,6:00 PM,5,0.08
8583815059,5/10/2016,7:00 PM,13,0.22
8583815059,5/10/2016,8:00 PM,6,0.10
8583815059,5/10/2016,9:00 PM,5,0.08
8583815059,5/10/2016,10:00 PM,2,0.03
8583815059,5/10/2016,11:00 PM,3,0.05
8583815059,5/11/2016,12:00 AM,6,0.10
8583815059,5/11/2016,1:00 AM,0,0.00
8583815059,5/11/2016,2:00 AM,0,0.00
8583815059,5/11/2016,3:00 AM,0,0.00
8583815059,5/11/2016,4:00 AM,0,0.00
8583815059,5/11/2016,5:00 AM,0,0.00
8583815059,5/11/2016,6:00 AM,0,0.00
8583815059,5/11/2016,7:00 AM,0,0.00
8583815059,5/11/2016,8:00 AM,0,0.00
8583815059,5/11/2016,9:00 AM,4,0.07
8583815059,5/11/2016,10:00 AM,0,0.00
8583815059,5/11/2016,11:00 AM,6,0.10
8583815059,5/11/2016,12:00 PM,20,0.33
8583815059,5/11/2016,1:00 PM,80,1.33
8583815059,5/11/2016,2:00 PM,97,1.62
8583815059,5/11/2016,3:00 PM,17,0.28
8583815059,5/11/2016,4:00 PM,38,0.63
8583815059,5/11/2016,5:00 PM,11,0.18
8583815059,5/11/2016,6:00 PM,8,0.13
8583815059,5/11/2016,7:00 PM,1,0.02
8583815059,5/11/2016,8:00 PM,29,0.48
8583815059,5/11/2016,9:00 PM,10,0.17
8792009665,4/12/2016,12:00 AM,0,0.00
8792009665,4/12/2016,1:00 AM,0,0.00
8792009665,4/12/2016,2:00 AM,3,0.05
8792009665,4/12/2016,3:00 AM,0,0.00
8792009665,4/12/2016,4:00 AM,0,0.00
8792009665,4/12/2016,5:00 AM,0,0.00
8792009665,4/12/2016,6:00 AM,0,0.00
8792009665,4/12/2016,7:00 AM,0,0.00
8792009665,4/12/2016,8:00 AM,3,0.05
8792009665,4/12/2016,9:00 AM,0,0.00
8792009665,4/12/2016,10:00 AM,6,0.10
8792009665,4/12/2016,11:00 AM,3,0.05
8792009665,4/12/2016,12:00 PM,16,0.27
8792009665,4/12/2016,1:00 PM,1,0.02
8792009665,4/12/2016,2:00 PM,1,0.02
8792009665,4/12/2016,3:00 PM,5,0.08
8792009665,4/12/2016,4:00 PM,7,0.12
8792009665,4/12/2016,5:00 PM,2,0.03
8792009665,4/12/2016,6:00 PM,22,0.37
8792009665,4/12/2016,7:00 PM,29,0.48
8792009665,4/12/2016,8:00 PM,4,0.07
8792009665,4/12/2016,9:00 PM,1,0.02
8792009665,4/12/2016,10:00 PM,3,0.05
8792009665,4/12/2016,11:00 PM,10,0.17
8792009665,4/13/2016,12:00 AM,12,0.20
8792009665,4/13/2016,1:00 AM,3,0.05
8792009665,4/13/2016,2:00 AM,1,0.02
8792009665,4/13/2016,3:00 AM,0,0.00
8792009665,4/13/2016,4:00 AM,0,0.00
8792009665,4/13/2016,5:00 AM,0,0.00
8792009665,4/13/2016,6:00 AM,1,0.02
8792009665,4/13/2016,7:00 AM,3,0.05
8792009665,4/13/2016,8:00 AM,0,0.00
8792009665,4/13/2016,9:00 AM,0,0.00
8792009665,4/13/2016,10:00 AM,4,0.07
8792009665,4/13/2016,11:00 AM,8,0.13
8792009665,4/13/2016,12:00 PM,2,0.03
8792009665,4/13/2016,1:00 PM,7,0.12
8792009665,4/13/2016,2:00 PM,0,0.00
8792009665,4/13/2016,3:00 PM,4,0.07
8792009665,4/13/2016,4:00 PM,1,0.02
8792009665,4/13/2016,5:00 PM,4,0.07
8792009665,4/13/2016,6:00 PM,7,0.12
8792009665,4/13/2016,7:00 PM,11,0.18
8792009665,4/13/2016,8:00 PM,7,0.12
8792009665,4/13/2016,9:00 PM,2,0.03
8792009665,4/13/2016,10:00 PM,5,0.08
8792009665,4/13/2016,11:00 PM,0,0.00
8792009665,4/14/2016,12:00 AM,15,0.25
8792009665,4/14/2016,1:00 AM,4,0.07
8792009665,4/14/2016,2:00 AM,2,0.03
8792009665,4/14/2016,3:00 AM,0,0.00
8792009665,4/14/2016,4:00 AM,0,0.00
8792009665,4/14/2016,5:00 AM,0,0.00
8792009665,4/14/2016,6:00 AM,1,0.02
8792009665,4/14/2016,7:00 AM,0,0.00
8792009665,4/14/2016,8:00 AM,1,0.02
8792009665,4/14/2016,9:00 AM,0,0.00
8792009665,4/14/2016,10:00 AM,0,0.00
8792009665,4/14/2016,11:00 AM,13,0.22
8792009665,4/14/2016,12:00 PM,10,0.17
8792009665,4/14/2016,1:00 PM,2,0.03
8792009665,4/14/2016,2:00 PM,0,0.00
8792009665,4/14/2016,3:00 PM,3,0.05
8792009665,4/14/2016,4:00 PM,3,0.05
8792009665,4/14/2016,5:00 PM,7,0.12
8792009665,4/14/2016,6:00 PM,13,0.22
8792009665,4/14/2016,7:00 PM,0,0.00
8792009665,4/14/2016,8:00 PM,0,0.00
8792009665,4/14/2016,9:00 PM,3,0.05
8792009665,4/14/2016,10:00 PM,1,0.02
8792009665,4/14/2016,11:00 PM,6,0.10
8792009665,4/15/2016,12:00 AM,12,0.20
8792009665,4/15/2016,1:00 AM,3,0.05
8792009665,4/15/2016,2:00 AM,2,0.03
8792009665,4/15/2016,3:00 AM,4,0.07
8792009665,4/15/2016,4:00 AM,1,0.02
8792009665,4/15/2016,5:00 AM,0,0.00
8792009665,4/15/2016,6:00 AM,0,0.00
8792009665,4/15/2016,7:00 AM,0,0.00
8792009665,4/15/2016,8:00 AM,0,0.00
8792009665,4/15/2016,9:00 AM,2,0.03
8792009665,4/15/2016,10:00 AM,4,0.07
8792009665,4/15/2016,11:00 AM,11,0.18
